recording_id,segment_id,start_sec,end_sec,disfluency_type,evidence,segment_text,clip_path
738845,28,283.49,297.98,filler,अ,"ये हसी मज़ाक हसी मज़ाक होता होता ही है क्या होता है कि जैसे कई बार अब अ ,अगर आप खाना बनाएंगे और",data_q2_disfluency/clips/738845_seg28.wav
738845,28,283.49,297.98,filler,ये,"ये हसी मज़ाक हसी मज़ाक होता होता ही है क्या होता है कि जैसे कई बार अब अ ,अगर आप खाना बनाएंगे और",data_q2_disfluency/clips/738845_seg28.wav
738845,28,283.49,297.98,repetition,होता (x2),"ये हसी मज़ाक हसी मज़ाक होता होता ही है क्या होता है कि जैसे कई बार अब अ ,अगर आप खाना बनाएंगे और",data_q2_disfluency/clips/738845_seg28.wav
738845,29,298.55,312.77,repetition,ये (x2),उसमें कुछ गलतियां निकली है अगर कोई है साथ में तो थोड़ा बहुत तो हंसी मज़ाक होगा ही उसमें के ऐसा बन गया ये हो गया आप भी हँसेंगे थोड़ा सा कोई भी और भी हँसेगा तो ये ये बातें वों तो होती ही हैं,data_q2_disfluency/clips/738845_seg29.wav
738845,31,329.27,335.78,filler,ये,ये तो होता है हसी मजाक तो होती है जी आप आप से हुआ है ऐसा,data_q2_disfluency/clips/738845_seg31.wav
738845,31,329.27,335.78,repetition,आप (x2),ये तो होता है हसी मजाक तो होती है जी आप आप से हुआ है ऐसा,data_q2_disfluency/clips/738845_seg31.wav
738845,32,354.68,358.22,filler,हा,हा ये तो होता है दूध का ज्यादा होता है ये,data_q2_disfluency/clips/738845_seg32.wav
738845,33,366.32,366.86,hesitation,जी.,जी.,data_q2_disfluency/clips/738845_seg33.wav
738845,34,373.25,374.81,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg34.wav
738845,35,377.9,381.56,repetition,जी (x2),जी जी,data_q2_disfluency/clips/738845_seg35.wav
738845,35,377.9,381.56,hesitation,जी जी,जी जी,data_q2_disfluency/clips/738845_seg35.wav
738845,36,389.63,390.08,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg36.wav
738845,37,393.56,394.01,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg37.wav
738845,38,399.11,399.59,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg38.wav
738845,39,405.98,406.73,repetition,जी (x3),जी जी जी,data_q2_disfluency/clips/738845_seg39.wav
738845,39,405.98,406.73,hesitation,जी जी जी,जी जी जी,data_q2_disfluency/clips/738845_seg39.wav
738845,41,420.11,420.53,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg41.wav
738845,42,423.65,424.1,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg42.wav
738845,43,434.45,435.68,filler,हाँ,हाँ हो जाता है ऐसा,data_q2_disfluency/clips/738845_seg43.wav
738845,45,450.08,450.65,repetition,जी (x2),जी जी,data_q2_disfluency/clips/738845_seg45.wav
738845,45,450.08,450.65,hesitation,जी जी,जी जी,data_q2_disfluency/clips/738845_seg45.wav
738845,46,456.5,458.0,filler,हाँ,हाँ हो जाता है गलती हो जाता है,data_q2_disfluency/clips/738845_seg46.wav
738845,47,461.15,467.87,filler,हा,हा गलती होने के जो चांसेस कम जी.,data_q2_disfluency/clips/738845_seg47.wav
738845,48,469.88,473.9,repetition,जी (x2),जी जी जैसे अभी,data_q2_disfluency/clips/738845_seg48.wav
738845,51,506.27,519.8,filler,हूं,"और कहीं बार क्या हो रहा है ,कि मै आप तो खेर नहीं भूल पा रहे हैं। आप प्रोफेशनल लग रहे हैं। मेरे से क्या हो रहा है, कि मै कई बार मतलब टॉपिक से भटक जा रहा हूं यह हो रहा हैं,ना अपने देखा होगा बात करने मे की ऐसा हो रहा है",data_q2_disfluency/clips/738845_seg51.wav
738845,52,520.55,531.68,filler,तो,तो ये चीजें कि भूल जाना बीच बीच में ये हमारे जीवन में भी होतीं हैं कई बार कई बार किसी ने कोई काम बोला हमने नहीं करा दिमाग से ही निकल जाता है कई बार,data_q2_disfluency/clips/738845_seg52.wav
738845,52,520.55,531.68,repetition,बीच (x2),तो ये चीजें कि भूल जाना बीच बीच में ये हमारे जीवन में भी होतीं हैं कई बार कई बार किसी ने कोई काम बोला हमने नहीं करा दिमाग से ही निकल जाता है कई बार,data_q2_disfluency/clips/738845_seg52.wav
738845,54,546.32,547.76,repetition,जी (x2),जी जी,data_q2_disfluency/clips/738845_seg54.wav
738845,54,546.32,547.76,hesitation,जी जी,जी जी,data_q2_disfluency/clips/738845_seg54.wav
738845,55,553.61,557.21,repetition,जी (x4),जी जी जी जी,data_q2_disfluency/clips/738845_seg55.wav
738845,56,559.52,573.44,filler,हां,जी जी हां जी बिल्कुल ऐसा ही होता है जो ज्यादा सोचता है उसे और ज्यादा थोड़ी जी परेशानियां देखनी पड़ती हैं,data_q2_disfluency/clips/738845_seg56.wav
738845,56,559.52,573.44,repetition,जी (x2),जी जी हां जी बिल्कुल ऐसा ही होता है जो ज्यादा सोचता है उसे और ज्यादा थोड़ी जी परेशानियां देखनी पड़ती हैं,data_q2_disfluency/clips/738845_seg56.wav
738845,57,575.3,586.85,filler,हां,हां उन्हें ज्यादा दिक्कतें नहीं होती है ये बात तोह है जी मैं सहमत हूं आपकी बात से सर हम नेक्स्ट जी जी।,data_q2_disfluency/clips/738845_seg57.wav
738845,57,575.3,586.85,filler,हूं,हां उन्हें ज्यादा दिक्कतें नहीं होती है ये बात तोह है जी मैं सहमत हूं आपकी बात से सर हम नेक्स्ट जी जी।,data_q2_disfluency/clips/738845_seg57.wav
738845,58,592.25,602.93,filler,हां,हां किसी गलती को तुरन्त ठीक करने तरीके सोचना जी सर क्या होता है कि हमसे जैसे भी कोई गलतीयां होती हैं तो हम उस हां,data_q2_disfluency/clips/738845_seg58.wav
738845,58,592.25,602.93,filler,हां,हां किसी गलती को तुरन्त ठीक करने तरीके सोचना जी सर क्या होता है कि हमसे जैसे भी कोई गलतीयां होती हैं तो हम उस हां,data_q2_disfluency/clips/738845_seg58.wav
738845,60,617.12,631.85,filler,हूँ,"कि हमें रिकवर करना है या नहीं करना है, अग अगर हम रिकवर करते हैं, तो अच्छा होता है, और जितनी जल्दी से जल्दी कर दें, तो अच्छा होता है, ये मैं अपने पर्सनल अनुभव से बता रहा हूँ, सर कि अगर हमसे कोई गलती हुई,",data_q2_disfluency/clips/738845_seg60.wav
738845,62,636.8,651.65,filler,अं,अं जैसे सर मान लीजिए अं आपसे आपसे कोई बड़ा है या छोटा भी है अब आपने उसे कुछ बोला और ऐसा कुछ बोला कि फिर आपको पछतावा हो गया,data_q2_disfluency/clips/738845_seg62.wav
738845,62,636.8,651.65,filler,अं,अं जैसे सर मान लीजिए अं आपसे आपसे कोई बड़ा है या छोटा भी है अब आपने उसे कुछ बोला और ऐसा कुछ बोला कि फिर आपको पछतावा हो गया,data_q2_disfluency/clips/738845_seg62.wav
738845,62,636.8,651.65,repetition,आपसे (x2),अं जैसे सर मान लीजिए अं आपसे आपसे कोई बड़ा है या छोटा भी है अब आपने उसे कुछ बोला और ऐसा कुछ बोला कि फिर आपको पछतावा हो गया,data_q2_disfluency/clips/738845_seg62.wav
738845,66,695.75,700.49,repetition,जी (x2),"तुम सुधार सकते हैं,इसमें सर,जी जी जी सर",data_q2_disfluency/clips/738845_seg66.wav
738845,67,704.9,705.32,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg67.wav
738845,68,708.53,708.95,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg68.wav
738845,69,711.74,713.63,repetition,जी (x2),जी जी,data_q2_disfluency/clips/738845_seg69.wav
738845,69,711.74,713.63,hesitation,जी जी,जी जी,data_q2_disfluency/clips/738845_seg69.wav
738845,70,721.61,735.02,repetition,जी (x6),जी जी जी जी जी जी मां मां जी जी जी माफी चाहूंगा सर माफी चाहूंगा जी जी जी,data_q2_disfluency/clips/738845_seg70.wav
738845,70,721.61,735.02,repetition,मां (x2),जी जी जी जी जी जी मां मां जी जी जी माफी चाहूंगा सर माफी चाहूंगा जी जी जी,data_q2_disfluency/clips/738845_seg70.wav
738845,70,721.61,735.02,repetition,जी (x3),जी जी जी जी जी जी मां मां जी जी जी माफी चाहूंगा सर माफी चाहूंगा जी जी जी,data_q2_disfluency/clips/738845_seg70.wav
738845,70,721.61,735.02,repetition,जी (x3),जी जी जी जी जी जी मां मां जी जी जी माफी चाहूंगा सर माफी चाहूंगा जी जी जी,data_q2_disfluency/clips/738845_seg70.wav
738845,71,736.46,738.11,repetition,जी (x3),जी जी जी,data_q2_disfluency/clips/738845_seg71.wav
738845,71,736.46,738.11,hesitation,जी जी जी,जी जी जी,data_q2_disfluency/clips/738845_seg71.wav
738845,72,740.39,741.35,filler,हां,हां हां हां हां,data_q2_disfluency/clips/738845_seg72.wav
738845,72,740.39,741.35,filler,हां,हां हां हां हां,data_q2_disfluency/clips/738845_seg72.wav
738845,72,740.39,741.35,filler,हां,हां हां हां हां,data_q2_disfluency/clips/738845_seg72.wav
738845,72,740.39,741.35,filler,हां,हां हां हां हां,data_q2_disfluency/clips/738845_seg72.wav
738845,72,740.39,741.35,repetition,हां (x4),हां हां हां हां,data_q2_disfluency/clips/738845_seg72.wav
738845,73,745.13,756.14,repetition,दरअसल (x2),जी सर दरअसल दरअसल क्या है क्या है सर कि ये मेरी फर्स्ट कॉल है तो मुझे ऐसे कई अनुभव अभी मिलेंगे इसलिए थोड़ा सा जी,data_q2_disfluency/clips/738845_seg73.wav
738845,74,759.8,760.97,repetition,जी (x4),जी जी जी जी सर,data_q2_disfluency/clips/738845_seg74.wav
738845,75,763.61,765.29,filler,अच्छा,अच्छा ठीक,data_q2_disfluency/clips/738845_seg75.wav
738845,76,769.01,782.42,filler,हूं,जी सर मैं मैं मैं समझ चुका हूं मैं समझ चुका हूं हम डिस्कस करते हैं क्या होता है सर कि आ जी आटा जैसे आपने आटा के एक टॉपिक लिया,data_q2_disfluency/clips/738845_seg76.wav
738845,76,769.01,782.42,filler,हूं,जी सर मैं मैं मैं समझ चुका हूं मैं समझ चुका हूं हम डिस्कस करते हैं क्या होता है सर कि आ जी आटा जैसे आपने आटा के एक टॉपिक लिया,data_q2_disfluency/clips/738845_seg76.wav
738845,76,769.01,782.42,filler,आ,जी सर मैं मैं मैं समझ चुका हूं मैं समझ चुका हूं हम डिस्कस करते हैं क्या होता है सर कि आ जी आटा जैसे आपने आटा के एक टॉपिक लिया,data_q2_disfluency/clips/738845_seg76.wav
738845,76,769.01,782.42,repetition,मैं (x3),जी सर मैं मैं मैं समझ चुका हूं मैं समझ चुका हूं हम डिस्कस करते हैं क्या होता है सर कि आ जी आटा जैसे आपने आटा के एक टॉपिक लिया,data_q2_disfluency/clips/738845_seg76.wav
738845,77,782.78,797.18,filler,तो,"तो आटा अगर गीला हो जाता है, तो हम अलग से सूखा आटा थोड़ा सा और डाल के फिर उसे मिक्स करके अच्छे से कर सकते हैं अगर इसी प्रकार से हम सब्जी जैसे बनाते हैं सर, अगर सब्जी जूस वाली रेसेदार सब्जी बनती है तो",data_q2_disfluency/clips/738845_seg77.wav
738845,77,782.78,797.18,filler,तो,"तो आटा अगर गीला हो जाता है, तो हम अलग से सूखा आटा थोड़ा सा और डाल के फिर उसे मिक्स करके अच्छे से कर सकते हैं अगर इसी प्रकार से हम सब्जी जैसे बनाते हैं सर, अगर सब्जी जूस वाली रेसेदार सब्जी बनती है तो",data_q2_disfluency/clips/738845_seg77.wav
738845,77,782.78,797.18,filler,तो,"तो आटा अगर गीला हो जाता है, तो हम अलग से सूखा आटा थोड़ा सा और डाल के फिर उसे मिक्स करके अच्छे से कर सकते हैं अगर इसी प्रकार से हम सब्जी जैसे बनाते हैं सर, अगर सब्जी जूस वाली रेसेदार सब्जी बनती है तो",data_q2_disfluency/clips/738845_seg77.wav
738845,79,812.51,823.31,filler,हाँ,फिर हम उसे वो कंट्रोल कर सकते हैं। कुछ सब्जियां ऐसी भी होती हैं सर जिनमे हम नींबू का भी प्रयोग करते हैं। तो हाँ तो,data_q2_disfluency/clips/738845_seg79.wav
738845,81,837.2,848.66,filler,बस,"बस हमें आना चाहिए और तुरंद जल्दी से जल्दी कर पाना चाहिए। ये होता है सर। आप से सर। जी, जी, जी, जी, जी, जी।",data_q2_disfluency/clips/738845_seg81.wav
738845,81,837.2,848.66,repetition,"जी, (x5)","बस हमें आना चाहिए और तुरंद जल्दी से जल्दी कर पाना चाहिए। ये होता है सर। आप से सर। जी, जी, जी, जी, जी, जी।",data_q2_disfluency/clips/738845_seg81.wav
738845,82,851.03,851.42,hesitation,जी।,जी।,data_q2_disfluency/clips/738845_seg82.wav
738845,83,858.41,869.48,repetition,जी (x2),असफल कोशिशों जी कोशिशो से जो सीखा वो शेयर करना जी जी,data_q2_disfluency/clips/738845_seg83.wav
738845,84,880.73,894.53,filler,हूं,"सर मै मेरे से क्या होता है कि मैं रोटी बनाता हूं तो रोटी सर टाइट बहुत बनती है कड़क बहुत हो जाती है और मैं आज कम से सर,",data_q2_disfluency/clips/738845_seg84.wav
738845,85,895.22,908.54,repetition,एक (x2),साल दो एक एक दो साल से बना रहा हु पर उसमें पता नहीं क्या होता है मेरे से मतलब जो मुलायम मुलायम नहीं बन पाती रोटी सर कड़क ही रहती है वो और वो ऐसी बनती इतनी कड़क बनती है सर की,data_q2_disfluency/clips/738845_seg85.wav
738845,85,895.22,908.54,repetition,मुलायम (x2),साल दो एक एक दो साल से बना रहा हु पर उसमें पता नहीं क्या होता है मेरे से मतलब जो मुलायम मुलायम नहीं बन पाती रोटी सर कड़क ही रहती है वो और वो ऐसी बनती इतनी कड़क बनती है सर की,data_q2_disfluency/clips/738845_seg85.wav
738845,87,915.29,915.86,repetition,जी (x2),जी जी,data_q2_disfluency/clips/738845_seg87.wav
738845,87,915.29,915.86,hesitation,जी जी,जी जी,data_q2_disfluency/clips/738845_seg87.wav
738845,88,921.83,922.22,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg88.wav
738845,89,924.98,927.38,filler,अच्छा,अच्छा सर,data_q2_disfluency/clips/738845_seg89.wav
738845,90,931.61,936.08,repetition,जी (x2),जी जी ठीक है सर यही मेरे,data_q2_disfluency/clips/738845_seg90.wav
738845,91,940.4,942.26,repetition,जी (x2),जी जी,data_q2_disfluency/clips/738845_seg91.wav
738845,91,940.4,942.26,hesitation,जी जी,जी जी,data_q2_disfluency/clips/738845_seg91.wav
738845,92,944.81,948.65,repetition,"जी, (x2)","जी, जी, जी",data_q2_disfluency/clips/738845_seg92.wav
738845,92,944.81,948.65,hesitation,"जी, जी, जी","जी, जी, जी",data_q2_disfluency/clips/738845_seg92.wav
738845,95,990.59,991.28,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg95.wav
738845,97,1007.9,1008.53,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg97.wav
738845,98,1012.85,1013.39,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg98.wav
738845,99,1016.6,1017.35,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg99.wav
738845,100,1019.45,1024.91,repetition,जी (x2),जी जी सर।,data_q2_disfluency/clips/738845_seg100.wav
738845,102,1040.75,1049.48,filler,हूं,अब जैसेजैसे मैंने प्रयास करा धीरेधीरे धीरे धीरे अब मुझे इतना बनने लगा है कि भूखा नहीं रहूंगा कुछ ना कुछ बना लेता हूं सर,data_q2_disfluency/clips/738845_seg102.wav
738845,102,1040.75,1049.48,repetition,धीरे (x2),अब जैसेजैसे मैंने प्रयास करा धीरेधीरे धीरे धीरे अब मुझे इतना बनने लगा है कि भूखा नहीं रहूंगा कुछ ना कुछ बना लेता हूं सर,data_q2_disfluency/clips/738845_seg102.wav
738845,103,1052.18,1065.83,filler,हूँ,जैसे अपना ये ये मतलब रोटी सब्जी दाल चावल इतना तो बना ही लेता हूँ कम से कम और जो ये स्नेक्स फूड ऐसे कुछ नाश्ते वाले होते हैं वो भी थोड़ा बहुत बना लेता हूँ तो ये सर कई बार गलतियांं हुईं,data_q2_disfluency/clips/738845_seg103.wav
738845,103,1052.18,1065.83,filler,हूँ,जैसे अपना ये ये मतलब रोटी सब्जी दाल चावल इतना तो बना ही लेता हूँ कम से कम और जो ये स्नेक्स फूड ऐसे कुछ नाश्ते वाले होते हैं वो भी थोड़ा बहुत बना लेता हूँ तो ये सर कई बार गलतियांं हुईं,data_q2_disfluency/clips/738845_seg103.wav
738845,103,1052.18,1065.83,repetition,ये (x2),जैसे अपना ये ये मतलब रोटी सब्जी दाल चावल इतना तो बना ही लेता हूँ कम से कम और जो ये स्नेक्स फूड ऐसे कुछ नाश्ते वाले होते हैं वो भी थोड़ा बहुत बना लेता हूँ तो ये सर कई बार गलतियांं हुईं,data_q2_disfluency/clips/738845_seg103.wav
738845,105,1079.51,1079.96,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg105.wav
738845,106,1088.18,1088.63,hesitation,जी,जी,data_q2_disfluency/clips/738845_seg106.wav
738845,108,1109.54,1112.99,repetition,जी (x2),जी जी सर धन्यवाद सर जी धन्यवाद सर.,data_q2_disfluency/clips/738845_seg108.wav
739630,2,27.44,34.28,filler,हूँ,"जी, खाना तो बना लेता हूँ, लेकिन वैसा सबकुछ गलत हमारे साथ कभी नहीं हुआ, सबकुछ गलत हो जाएं जी",data_q2_disfluency/clips/739630_seg2.wav
739630,3,38.51,40.79,filler,हां,हां जी,data_q2_disfluency/clips/739630_seg3.wav
739630,3,38.51,40.79,hesitation,हां जी,हां जी,data_q2_disfluency/clips/739630_seg3.wav
739630,4,43.25,57.35,repetition,चिकन (x2),सर हा हम जर्नली जो जर्नली जो आम तौर ज़्यादा यूज होता है खाते हैं हम लोग वो ही सब बनाते हैं चिकन चिकन बनाते हैं और क्या बोलते हैं वो अंडा करी बनाते हैं और दाल चावल सब्जी,data_q2_disfluency/clips/739630_seg4.wav
739630,5,57.62,68.75,filler,हां,रोटी यही सब बनाते हैं जो दान वाली हम खाते हैं जो एक्स्ट्रा होता है हां जो जैसे स्वाद के लिए या डिलिसियस फूड हो गया जैसे की मतलब,data_q2_disfluency/clips/739630_seg5.wav
739630,5,57.62,68.75,filler,मतलब,रोटी यही सब बनाते हैं जो दान वाली हम खाते हैं जो एक्स्ट्रा होता है हां जो जैसे स्वाद के लिए या डिलिसियस फूड हो गया जैसे की मतलब,data_q2_disfluency/clips/739630_seg5.wav
739630,6,69.23,81.53,filler,वो,वो इंजॉयमेंट के लिए खाने वाला चीज हम नहीं बना पाता लेकिन जनरली जब भूख मिटाने वाला खा लें अब बना लेता है इसे कैमेरा जी जी जी जी जीजी जी,data_q2_disfluency/clips/739630_seg6.wav
739630,6,69.23,81.53,repetition,जी (x4),वो इंजॉयमेंट के लिए खाने वाला चीज हम नहीं बना पाता लेकिन जनरली जब भूख मिटाने वाला खा लें अब बना लेता है इसे कैमेरा जी जी जी जी जीजी जी,data_q2_disfluency/clips/739630_seg6.wav
739630,7,97.4,99.05,repetition,जी (x2),जी जी,data_q2_disfluency/clips/739630_seg7.wav
739630,7,97.4,99.05,hesitation,जी जी,जी जी,data_q2_disfluency/clips/739630_seg7.wav
739630,8,103.19,107.72,filler,हां,हां जी हां गर्म मसाले का फरक होता है थोड़ा सा बस और कुछ नहीं,data_q2_disfluency/clips/739630_seg8.wav
739630,8,103.19,107.72,filler,हां,हां जी हां गर्म मसाले का फरक होता है थोड़ा सा बस और कुछ नहीं,data_q2_disfluency/clips/739630_seg8.wav
739630,11,133.76,134.3,hesitation,जी,जी,data_q2_disfluency/clips/739630_seg11.wav
739630,12,140.15,153.59,repetition,नहीं (x2),नहीं नहीं कुछ भी कुछ भी नहीं होता है आप मीट मीट मसाला सब्जी सब्जी में भी डाल सकते हैं ऐसा कुछ नही टेस्ट बढ़ाने के लिए ये गर्म मसाला के जैसा होता है और बेचने का एक प्रकार है जिससे कि अलग अलग लोग वैरायटी का खरीद सके,data_q2_disfluency/clips/739630_seg12.wav
739630,12,140.15,153.59,repetition,मीट (x2),नहीं नहीं कुछ भी कुछ भी नहीं होता है आप मीट मीट मसाला सब्जी सब्जी में भी डाल सकते हैं ऐसा कुछ नही टेस्ट बढ़ाने के लिए ये गर्म मसाला के जैसा होता है और बेचने का एक प्रकार है जिससे कि अलग अलग लोग वैरायटी का खरीद सके,data_q2_disfluency/clips/739630_seg12.wav
739630,12,140.15,153.59,repetition,सब्जी (x2),नहीं नहीं कुछ भी कुछ भी नहीं होता है आप मीट मीट मसाला सब्जी सब्जी में भी डाल सकते हैं ऐसा कुछ नही टेस्ट बढ़ाने के लिए ये गर्म मसाला के जैसा होता है और बेचने का एक प्रकार है जिससे कि अलग अलग लोग वैरायटी का खरीद सके,data_q2_disfluency/clips/739630_seg12.wav
739630,12,140.15,153.59,repetition,अलग (x2),नहीं नहीं कुछ भी कुछ भी नहीं होता है आप मीट मीट मसाला सब्जी सब्जी में भी डाल सकते हैं ऐसा कुछ नही टेस्ट बढ़ाने के लिए ये गर्म मसाला के जैसा होता है और बेचने का एक प्रकार है जिससे कि अलग अलग लोग वैरायटी का खरीद सके,data_q2_disfluency/clips/739630_seg12.wav
739630,13,159.2,173.6,filler,हूं,तो मैं बताना चाहूंगा कि सब कुछ गलत मेरे साथ नहीं हुआ है बस थोड़ा मोड़ा गलत हुआ है कभी नमक ज्यादा पड़ गया कुछ बना रहे हैं अंदाज नहीं आया और खास कर वो होता है कि ज़्यादा तार समय पर खाना बनाता हूं तो वो वो कभी कवार,data_q2_disfluency/clips/739630_seg13.wav
739630,13,159.2,173.6,filler,तो,तो मैं बताना चाहूंगा कि सब कुछ गलत मेरे साथ नहीं हुआ है बस थोड़ा मोड़ा गलत हुआ है कभी नमक ज्यादा पड़ गया कुछ बना रहे हैं अंदाज नहीं आया और खास कर वो होता है कि ज़्यादा तार समय पर खाना बनाता हूं तो वो वो कभी कवार,data_q2_disfluency/clips/739630_seg13.wav
739630,13,159.2,173.6,filler,तो,तो मैं बताना चाहूंगा कि सब कुछ गलत मेरे साथ नहीं हुआ है बस थोड़ा मोड़ा गलत हुआ है कभी नमक ज्यादा पड़ गया कुछ बना रहे हैं अंदाज नहीं आया और खास कर वो होता है कि ज़्यादा तार समय पर खाना बनाता हूं तो वो वो कभी कवार,data_q2_disfluency/clips/739630_seg13.wav
739630,13,159.2,173.6,repetition,वो (x2),तो मैं बताना चाहूंगा कि सब कुछ गलत मेरे साथ नहीं हुआ है बस थोड़ा मोड़ा गलत हुआ है कभी नमक ज्यादा पड़ गया कुछ बना रहे हैं अंदाज नहीं आया और खास कर वो होता है कि ज़्यादा तार समय पर खाना बनाता हूं तो वो वो कभी कवार,data_q2_disfluency/clips/739630_seg13.wav
739630,14,173.78,188.48,filler,आ,कभी कभार ओ रेशियों टाइमिंग गड़बड़ा जाता है जिससे कि थोड़ा सा स्वाद में अंतर आ जाता है ज्यादा कुछ नहीं हुआ है बस कभी थोड़ा सा ज्यादा नमक जी जी हा,data_q2_disfluency/clips/739630_seg14.wav
739630,14,173.78,188.48,filler,हा,कभी कभार ओ रेशियों टाइमिंग गड़बड़ा जाता है जिससे कि थोड़ा सा स्वाद में अंतर आ जाता है ज्यादा कुछ नहीं हुआ है बस कभी थोड़ा सा ज्यादा नमक जी जी हा,data_q2_disfluency/clips/739630_seg14.wav
739630,14,173.78,188.48,repetition,जी (x2),कभी कभार ओ रेशियों टाइमिंग गड़बड़ा जाता है जिससे कि थोड़ा सा स्वाद में अंतर आ जाता है ज्यादा कुछ नहीं हुआ है बस कभी थोड़ा सा ज्यादा नमक जी जी हा,data_q2_disfluency/clips/739630_seg14.wav
739630,15,189.32,203.6,repetition,जी (x2),हुं जी जी हम ये भी देखते है कि घर के अंदर जिसे खाना बनाती है हम जहां तक देखे हैं और हमसे ज्यादा तो उन लोगों से भी गलती हो जाती है जो की घर डेली खाना बनाना,data_q2_disfluency/clips/739630_seg15.wav
739630,16,203.81,217.13,repetition,मैं (x3),बताया कभी नमक छूट जाता है कभी नमक ज्यादा हो जाता है और मैं मैं मैं अनुभव की मै अनुभव किया हू कि मुझसे बहुत रेयर केस में गलती हुआ है कि नमक छूटा हुआ है नहीं तो मेरे से नमक कभी नहीं छूटता है,data_q2_disfluency/clips/739630_seg16.wav
739630,18,229.58,243.62,filler,तो,तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है,data_q2_disfluency/clips/739630_seg18.wav
739630,18,229.58,243.62,filler,तो,तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है,data_q2_disfluency/clips/739630_seg18.wav
739630,18,229.58,243.62,filler,तो,तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है,data_q2_disfluency/clips/739630_seg18.wav
739630,18,229.58,243.62,repetition,कभी (x2),तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है,data_q2_disfluency/clips/739630_seg18.wav
739630,18,229.58,243.62,repetition,दो (x2),तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है,data_q2_disfluency/clips/739630_seg18.wav
739630,18,229.58,243.62,repetition,जी (x3),तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है,data_q2_disfluency/clips/739630_seg18.wav
739630,18,229.58,243.62,repetition,तो (x2),तो वो पता नहीं चलता है कि कब डाला गया नहीं डाला गया कभी कभी दो दो आदमी एक साथ डाल देते हैं खाना जी जी जी तो तो वो क्या होता है कि थोड़ा सा स्वाद बढ़ जाता नमक का खाने में थोड़ा सा वो हो जाता है,data_q2_disfluency/clips/739630_seg18.wav
739630,19,244.25,246.89,repetition,आप (x2),आप आप क्या आप खाना वाना बना लेते हैं,data_q2_disfluency/clips/739630_seg19.wav
739630,20,249.11,249.65,hesitation,जी,जी,data_q2_disfluency/clips/739630_seg20.wav
739630,21,252.5,253.13,hesitation,जी,जी,data_q2_disfluency/clips/739630_seg21.wav
739630,22,256.37,257.87,hesitation,जी।,जी।,data_q2_disfluency/clips/739630_seg22.wav
739630,23,260.15,263.99,filler,ह्म्म,ह्म्म ह्म्म ह्म्म,data_q2_disfluency/clips/739630_seg23.wav
739630,23,260.15,263.99,filler,ह्म्म,ह्म्म ह्म्म ह्म्म,data_q2_disfluency/clips/739630_seg23.wav
739630,23,260.15,263.99,filler,ह्म्म,ह्म्म ह्म्म ह्म्म,data_q2_disfluency/clips/739630_seg23.wav
739630,23,260.15,263.99,repetition,ह्म्म (x3),ह्म्म ह्म्म ह्म्म,data_q2_disfluency/clips/739630_seg23.wav
739630,24,268.01,275.51,filler,हां,हां टॉपिक पे हम लोग बात करते हैं थोड़ा सा जलने या ज़्यादा पक जाने वाले डिश पर हसी मजाक करना,data_q2_disfluency/clips/739630_seg24.wav
